session_id,user_id,device_id,src_ip,dst_ip,src_geo,dst_geo,start_ts,end_ts,duration_seconds,total_bytes_in,total_bytes_out,avg_bytes_per_sec_out,num_clipboard_events,total_clipboard_bytes,num_screenshot_events,avg_frame_rate,num_file_transfer_events,total_files_transferred,total_files_size_bytes,processes_spawned_count,auth_method,device_trust_score,is_encrypted,label
sess-0325,vwilliams,dev-11,192.168.243.79,219.235.8.192,Angola,Guadeloupe,2025-09-19T07:09:07,2025-09-19T07:34:33,1526,857270,816057,534.7686762778505,1,5969.184428821954,0,6.873364685908991,0,1,70083.3382657077,1,kerberos,0.8726698714778636,True,normal
sess-0326,juan71,dev-27,10.226.223.100,186.68.141.160,Ethiopia,Saint Lucia,2025-09-04T11:06:06,2025-09-04T11:41:31,2125,66309,64229,30.225411764705882,1,2031.9113373893106,2,7.298739028425334,0,0,13838.063272071475,3,password,0.7979236155481542,True,normal
sess-0327,lopezjason,dev-32,172.27.247.18,173.69.147.88,Bahrain,Georgia,2025-09-09T23:35:33,2025-09-09T23:50:45,912,789204,885513,970.9572368421053,1,978.767251551016,1,5.799452659228927,0,0,9704.238267797637,2,kerberos,0.8689776210767324,True,normal
sess-0328,htaylor,dev-31,192.168.98.177,214.108.90.142,Taiwan,Azerbaijan,2025-09-14T08:28:35,2025-09-14T09:03:40,2105,239266,248549,118.07553444180523,0,3242.193352922208,1,4.33604947743037,0,0,47293.14494967477,5,password,0.7907374888428831,True,normal
sess-0329,bryantsamantha,dev-14,192.168.188.152,175.44.240.18,North Macedonia,Uzbekistan,2025-09-01T20:41:40,2025-09-01T21:17:47,2167,438717,469005,216.4305491462852,0,1945.1307858148716,2,7.0971392683518255,1,0,16739.519767443704,0,kerberos,0.7327423254061886,False,normal
sess-0330,allentracy,dev-26,172.31.47.199,150.98.119.91,Guatemala,Central African Republic,2025-08-26T18:20:22,2025-08-26T18:46:06,1544,644388,694186,449.6023316062176,0,106.14295948467554,0,6.6018660636610145,0,0,10561.58252895623,1,kerberos,0.8579967502451877,True,normal
sess-0331,mitchellpaul,dev-4,10.109.187.42,215.52.30.40,Philippines,Costa Rica,2025-09-02T07:22:40,2025-09-02T07:40:31,1071,535493,506793,473.19607843137254,0,1151.8516778795472,1,3.4727817238719414,0,0,42234.854845077774,0,password,0.8162673145288534,True,normal
sess-0332,xpalmer,dev-11,192.168.67.190,128.138.171.118,Czech Republic,El Salvador,2025-09-02T19:31:20,2025-09-02T19:46:40,920,253897,301379,327.58586956521737,0,358.8156890484004,1,5.4373391773198705,0,0,6907.755212705289,1,kerberos,0.7170468901018421,False,normal
sess-0333,jennifer46,dev-25,172.30.176.28,123.187.204.43,Gabon,Philippines,2025-09-19T06:47:21,2025-09-19T07:10:35,1394,62225,65845,47.23457675753228,0,9302.322704409064,0,6.274535615739295,0,1,37973.62607553751,2,password,0.9086290225646362,True,normal
sess-0334,asilva,dev-1,192.168.191.155,3.33.118.12,French Southern Territories,Poland,2025-09-15T00:36:15,2025-09-15T01:12:15,2160,44489,49786,23.049074074074074,0,640.3239171851351,1,7.720206391404637,0,0,33600.874403860136,2,password,0.8531189651460986,True,normal
sess-0335,rbrown,dev-25,192.168.141.195,122.99.236.152,Comoros,Canada,2025-08-25T23:58:05,2025-08-26T00:32:30,2065,139031,125913,60.97481840193704,2,4264.656263713904,1,5.703054971623645,1,0,33986.62732504573,1,mfa,0.9056765876274616,True,normal
sess-0336,racheltrujillo,dev-17,192.168.163.160,129.161.15.33,Palau,Luxembourg,2025-09-14T20:42:28,2025-09-14T21:15:03,1955,448448,466592,238.66598465473146,0,191.39847002971658,1,7.935500429620583,0,0,19683.122763645628,0,mfa,0.5091527255455505,False,normal
sess-0337,rebecca66,dev-30,192.168.97.60,46.59.50.211,Poland,Martinique,2025-09-04T02:25:17,2025-09-04T02:45:49,1232,62488,75777,61.5073051948052,0,4616.432529609823,1,3.3280038247251476,0,0,25919.333869398975,1,kerberos,0.7963902696029395,True,normal
sess-0338,william28,dev-19,10.241.10.48,80.141.192.124,Saint Kitts and Nevis,Sri Lanka,2025-09-12T20:17:20,2025-09-12T20:35:22,1082,904449,909815,840.8641404805915,0,744.4469395697317,0,3.429551941014102,0,0,58571.30445397887,2,password,0.6417755562835744,True,normal
sess-0339,staceylam,dev-28,192.168.181.231,116.233.210.62,Italy,Solomon Islands,2025-09-16T21:20:10,2025-09-16T21:37:34,1044,98877,111834,107.12068965517241,0,4650.12455989691,0,4.137669384682317,0,0,50980.289709015145,0,password,0.6477725392649154,True,normal
sess-0340,jorge47,dev-45,10.36.118.99,22.57.179.237,Macao,British Indian Ocean Territory (Chagos Archipelago),2025-09-05T20:01:47,2025-09-05T20:21:58,1211,198203,195358,161.3195706028076,0,638.5706575111545,3,5.023529371645851,0,0,32643.944867853068,2,password,0.7874253537520647,True,normal
sess-0341,robert22,dev-47,10.234.70.205,75.138.247.27,Slovakia (Slovak Republic),Belgium,2025-09-08T06:41:39,2025-09-08T07:21:43,2404,440642,459338,191.07237936772046,0,2254.564162851924,0,7.357759282291239,0,0,7439.246391498681,2,kerberos,0.8604781994355933,True,normal
sess-0342,crystal25,dev-36,192.168.231.115,124.172.166.252,Morocco,Serbia,2025-09-13T10:05:25,2025-09-13T10:40:06,2081,87126,84770,40.73522345026429,1,154.30273545145127,1,6.343766272249068,0,1,6950.631687899746,3,kerberos,0.5808477394130909,True,normal
sess-0343,xglover,dev-43,10.222.15.108,153.209.50.231,Japan,Lesotho,2025-08-28T10:36:28,2025-08-28T11:10:29,2041,502207,490370,240.25967662910338,1,1942.5592761872956,1,6.202416465711061,0,0,6350.303420505165,1,kerberos,0.7412479479523468,True,normal
sess-0344,johnsonjames,dev-46,172.26.79.145,182.25.52.87,Andorra,Philippines,2025-09-08T08:36:48,2025-09-08T09:18:27,2499,439577,507167,202.94797919167667,0,3096.578613574941,0,7.148219026764642,0,1,54231.0077542759,2,password,0.6519706799435185,True,normal
sess-0345,jeremywiley,dev-32,172.28.70.11,12.229.216.241,Chad,Bahrain,2025-08-20T22:49:19,2025-08-20T23:20:34,1875,620373,620298,330.8256,2,3519.219751452505,0,4.835848128475114,0,0,68582.86291783986,0,password,0.725557686213559,True,normal
sess-0346,stacy78,dev-10,192.168.222.9,212.72.0.199,Guam,United Arab Emirates,2025-08-22T23:16:59,2025-08-22T23:49:18,1939,520208,486153,250.72356884992263,0,2686.671554687465,1,3.960081254839744,1,1,231383.74958097315,1,mfa,0.8829354990398344,False,normal
sess-0347,karen26,dev-13,10.67.45.103,101.11.56.55,Namibia,Madagascar,2025-09-13T13:07:01,2025-09-13T13:42:12,2111,1226040,1400931,663.6338228327807,1,485.89403250858436,0,3.8942053425389966,1,0,29747.31741018936,3,kerberos,0.6683652567698583,True,normal
sess-0348,richardsondebra,dev-19,10.130.246.204,177.142.6.61,Nepal,Australia,2025-08-28T22:53:56,2025-08-28T23:15:19,1283,443070,381802,297.5853468433359,1,1893.1275582583196,0,7.917986498693871,0,0,19772.41514263001,1,password,0.9209988847941447,True,normal
sess-0349,williamsdarrell,dev-14,172.24.22.110,20.230.106.206,Costa Rica,Puerto Rico,2025-08-25T23:58:43,2025-08-26T00:09:39,656,452918,514644,784.5182926829268,0,1835.0436368910305,0,3.7372650463308976,0,1,69981.73381372962,4,kerberos,0.9914640689035232,True,normal
sess-0350,robert18,dev-4,172.20.99.164,38.182.234.51,Malawi,Saint Helena,2025-08-21T04:51:29,2025-08-21T05:21:32,1803,878129,937238,519.8214087631725,1,4391.290479059848,1,5.8893854072045455,0,1,2745.7608286933937,4,kerberos,0.9366430037461121,True,normal
sess-0351,campbellkristen,dev-38,172.22.100.88,182.116.27.84,Guinea-Bissau,Romania,2025-09-19T17:41:16,2025-09-19T18:00:19,1143,326180,314484,275.1391076115486,2,2395.5078293229235,0,4.38629208174593,1,0,21947.706114921228,0,password,0.8239808505557612,True,normal
sess-0352,ethan87,dev-48,10.246.25.149,32.44.220.3,American Samoa,Paraguay,2025-09-09T15:25:05,2025-09-09T16:10:52,2747,118402,120954,44.03130688023298,0,6311.894545366218,0,7.611538877417924,0,1,133561.47225010622,0,kerberos,0.685289493121072,True,normal
sess-0353,conleyelizabeth,dev-35,10.38.108.184,179.61.197.135,United Kingdom,Equatorial Guinea,2025-08-25T01:42:47,2025-08-25T02:11:33,1726,792004,896479,519.3968713789108,1,1895.8805712252208,0,6.67976780257589,0,0,45743.4049682441,1,password,0.7784012687803571,True,normal
sess-0354,shinton,dev-4,172.19.49.162,160.161.144.147,Timor-Leste,French Guiana,2025-08-31T23:20:19,2025-08-31T23:41:35,1276,911023,1006863,789.0775862068965,2,1948.7106722639767,0,4.957685498008146,0,0,49001.56782500573,1,password,0.5065763560421923,True,normal
sess-0355,ronald11,dev-48,10.70.219.162,138.233.172.86,Greenland,Guinea-Bissau,2025-09-07T05:41:52,2025-09-07T06:12:12,1820,1524828,1315733,722.9302197802198,0,1244.9596415267536,0,7.396021687926913,0,1,20922.53993870864,1,password,0.8330803651156532,True,normal
sess-0356,natalie15,dev-21,172.28.211.43,61.55.238.15,Faroe Islands,Syrian Arab Republic,2025-09-10T23:59:30,2025-09-11T00:15:10,940,245638,271307,288.6244680851064,0,268.91821536187547,1,3.5765054516952466,0,0,96402.5610754463,1,password,0.8053998049896184,True,normal
sess-0357,pmarsh,dev-4,10.30.6.230,192.18.140.226,Bosnia and Herzegovina,Israel,2025-09-08T11:24:31,2025-09-08T11:45:20,1249,480908,510643,408.84147317854286,0,1087.0315898710894,1,7.283649732529487,1,0,4994.140443591887,1,password,0.8753962872718738,True,normal
sess-0358,rpham,dev-4,172.28.38.235,176.236.16.3,Tokelau,Poland,2025-09-18T10:17:29,2025-09-18T10:35:22,1073,1191968,1160261,1081.3243243243244,0,142.55723665668825,2,7.160812268645592,0,0,686.686157932912,3,password,0.9425188902905665,True,normal
sess-0359,hknapp,dev-38,172.18.6.217,122.131.143.47,American Samoa,Romania,2025-08-27T02:14:31,2025-08-27T02:39:45,1514,240191,254673,168.2120211360634,0,3743.0136476897956,0,7.7008991736462065,1,0,53033.743432459065,2,password,0.6039619764272328,False,normal
sess-0360,tiffanysantiago,dev-31,172.19.12.57,23.244.87.188,Liberia,Guatemala,2025-09-15T05:28:28,2025-09-15T05:59:43,1875,254551,274703,146.50826666666666,0,334.03297460560844,2,5.4530678794909955,1,0,14899.79711359972,2,password,0.6891206638952178,True,normal
sess-0361,marygrant,dev-33,192.168.80.88,15.130.53.29,Timor-Leste,Lithuania,2025-09-08T10:25:52,2025-09-08T10:52:13,1581,359728,354413,224.17014547754584,0,4.813278215907644,0,6.402915464593836,0,0,26463.110908556377,2,password,0.7999228513567591,True,normal
sess-0362,waltonmalik,dev-34,172.17.156.121,14.14.230.75,Iraq,Svalbard & Jan Mayen Islands,2025-08-28T18:43:37,2025-08-28T19:09:09,1532,726068,655474,427.855091383812,0,842.3118110661349,0,3.609446060401795,0,0,22262.740415425335,2,mfa,0.9068601262247512,True,normal
sess-0363,stevenslaurie,dev-11,172.31.243.90,19.204.114.76,Luxembourg,Samoa,2025-09-01T03:48:44,2025-09-01T04:15:25,1601,445853,377815,235.98688319800124,0,1892.0528265594862,0,7.468870938809724,0,0,89062.91774492635,1,kerberos,0.8465091169275373,True,normal
sess-0364,powellbarry,dev-4,192.168.46.137,164.223.162.27,Tuvalu,Malawi,2025-08-21T14:43:12,2025-08-21T15:02:22,1150,1311572,1099334,955.9426086956522,1,4839.136347893258,1,7.608633347258307,0,0,61752.65899670637,1,kerberos,0.6237906623511984,True,normal
sess-0365,diamondbryant,dev-33,172.17.188.159,167.69.119.212,Greenland,Monaco,2025-09-17T01:10:56,2025-09-17T01:37:46,1610,778891,733481,455.5782608695652,0,655.8136129850672,0,3.58402053866976,0,0,30378.643849081134,1,kerberos,0.977597102098992,True,normal
sess-0366,xmoran,dev-6,192.168.49.227,183.24.141.103,Afghanistan,Guam,2025-09-18T21:00:40,2025-09-18T21:40:27,2387,469233,413144,173.0808546292417,0,2073.614000924104,0,6.385368563292239,0,0,48081.00336441001,5,password,0.8771953471673413,False,normal
sess-0367,amy51,dev-12,10.252.30.193,90.48.130.83,Botswana,Equatorial Guinea,2025-09-06T23:47:03,2025-09-07T00:23:14,2171,1484951,1653156,761.4721326577614,0,3239.4158533475756,0,4.356906975397923,1,2,2092.074777258201,2,kerberos,0.7509801160689792,True,normal
sess-0368,jacobconrad,dev-5,172.22.25.56,179.114.209.36,Saudi Arabia,Israel,2025-09-19T09:42:41,2025-09-19T10:11:01,1700,268333,287134,168.90235294117647,0,1341.7952314635297,1,4.285592519993473,1,1,32804.68029556903,2,password,0.7904953932975801,True,normal
sess-0369,bartonshannon,dev-39,192.168.68.239,203.4.8.226,Marshall Islands,Saint Pierre and Miquelon,2025-08-23T00:11:39,2025-08-23T00:52:53,2474,1684103,1776677,718.1394502829426,0,771.1951386962963,0,4.0690060533136645,0,0,54047.567231833294,2,kerberos,0.9688972647296423,False,normal
sess-0370,eroberson,dev-5,192.168.90.186,139.29.22.0,Saint Martin,Suriname,2025-08-23T02:36:27,2025-08-23T03:27:01,3034,118265,104986,34.6031641397495,1,99.48488688009355,2,5.474142283107101,0,1,18207.607875606307,3,kerberos,0.8470017592930915,True,normal
sess-0371,hughescaroline,dev-44,172.28.79.40,47.227.36.245,Falkland Islands (Malvinas),Indonesia,2025-08-26T23:35:35,2025-08-27T00:08:53,1998,179031,196023,98.1096096096096,0,278.00879404092365,2,6.891859522727456,0,1,57200.457302484676,0,password,0.7604590410547558,True,normal
sess-0372,shawn22,dev-16,172.25.144.178,171.65.113.212,Rwanda,Saint Pierre and Miquelon,2025-09-06T09:28:37,2025-09-06T09:45:46,1029,2284624,1935505,1880.9572400388727,0,741.3942936397688,1,4.261264169275852,0,1,143253.37021425267,2,password,0.9140247208863265,True,normal
sess-0373,jamesweber,dev-26,172.20.62.216,192.49.108.41,Macao,Mauritius,2025-09-16T14:59:12,2025-09-16T15:05:56,404,292220,309138,765.1930693069307,0,2369.3189330192786,1,7.080167511510342,0,0,17723.202427630593,2,kerberos,0.8342734644851251,True,normal
sess-0374,hodgesanna,dev-8,192.168.213.191,146.76.164.219,Turkey,Tanzania,2025-09-05T09:37:08,2025-09-05T10:16:09,2341,305678,319081,136.30115335326784,0,475.72662554878417,1,6.386519796490705,0,0,3408.1696209910924,1,mfa,0.9554064666180256,True,normal
sess-0375,millsanthony,dev-37,10.28.251.77,102.164.204.63,France,Pitcairn Islands,2025-09-10T06:07:59,2025-09-10T06:29:29,1290,237351,272942,211.5829457364341,1,1671.2005823761062,1,5.814151186073015,0,0,66100.64040008347,2,kerberos,0.9818480267076273,True,normal
sess-0376,maryvaughn,dev-16,172.17.8.167,60.247.78.241,Bosnia and Herzegovina,Nicaragua,2025-09-01T21:56:32,2025-09-01T22:12:12,940,489865,499482,531.3638297872341,1,208.7755286943034,2,6.145587893171333,0,0,56558.0931602866,0,password,0.9553563522733783,False,normal
sess-0377,juliahoffman,dev-38,10.147.69.95,131.1.183.228,Vanuatu,Hong Kong,2025-09-17T00:39:39,2025-09-17T00:56:57,1038,3020935,2640812,2544.1348747591524,0,8120.05286747074,2,3.917289423794325,0,0,84880.13022828795,0,kerberos,0.9716896436856199,True,normal
sess-0378,rfrye,dev-39,172.17.184.191,80.21.249.28,Cook Islands,Niger,2025-09-08T13:33:05,2025-09-08T14:04:32,1887,220690,218882,115.99470058293588,1,1124.255684434552,1,4.677786008483286,2,0,93962.93770925091,1,password,0.8446479302147039,True,normal
sess-0379,rhondabush,dev-3,192.168.100.151,182.49.34.29,French Polynesia,Kiribati,2025-09-11T06:13:27,2025-09-11T06:49:14,2147,733839,700845,326.4299021891011,1,3611.3376637995825,1,6.543383599827535,0,0,11228.261983616321,1,password,0.3158982745708732,True,normal
sess-0380,lopezglenn,dev-40,192.168.20.206,24.116.166.154,Bulgaria,Central African Republic,2025-08-29T08:44:01,2025-08-29T08:58:13,852,223924,195264,229.18309859154928,2,287.4020769161771,1,5.206148345458584,0,1,116702.50166855218,5,kerberos,0.8598149529421825,True,normal
sess-0381,adam72,dev-6,10.165.47.195,147.70.30.221,Liechtenstein,Somalia,2025-09-18T02:24:38,2025-09-18T02:56:49,1931,1399750,1605367,831.3656136716727,0,7053.901133266506,2,5.3392973131708,0,1,95675.64271918921,1,password,0.9701547391448646,False,normal
sess-0382,charles58,dev-27,10.34.232.6,162.140.200.18,Israel,Mayotte,2025-09-17T13:14:04,2025-09-17T13:40:24,1580,262479,267468,169.28354430379747,0,2953.7778164570705,1,6.091731535227288,0,0,28726.777787232528,3,password,0.95596871821207,True,normal
sess-0383,odavis,dev-43,10.169.129.141,45.251.1.233,Zambia,Sao Tome and Principe,2025-09-15T19:42:35,2025-09-15T20:21:42,2347,609185,674493,287.38517256071583,0,7598.486024749694,0,5.975231724618806,0,0,4695.305829881879,5,kerberos,0.7489231997684677,True,normal
sess-0384,wbarajas,dev-38,192.168.177.39,23.205.110.159,Armenia,Pitcairn Islands,2025-09-15T12:05:36,2025-09-15T12:21:12,936,283070,353181,377.33012820512823,0,1459.783867379472,1,7.903241097820247,0,0,7165.55586537885,0,kerberos,0.8489285582875191,True,normal
sess-0385,hmoon,dev-37,172.25.12.239,87.255.80.5,Malaysia,Spain,2025-09-05T07:56:10,2025-09-05T08:22:13,1563,174771,206402,132.0550223928343,1,285.971433892529,0,5.938516141707383,0,2,29900.511568946138,0,kerberos,0.8006385182290918,True,normal
sess-0386,stucker,dev-34,192.168.42.41,200.171.105.139,Zimbabwe,Sierra Leone,2025-09-14T10:44:14,2025-09-14T11:19:45,2131,177921,173408,81.37400281557954,1,3154.375764874844,1,6.474103649358604,0,1,51477.645683831586,2,mfa,0.7446907817913397,True,normal
sess-0387,simsjason,dev-21,192.168.217.49,173.165.6.230,Mauritania,Switzerland,2025-09-15T20:48:12,2025-09-15T21:26:50,2318,27088,29509,12.730371009490941,0,509.18824082844696,0,5.217998506590936,0,1,4452.516943544079,3,password,0.7854842832709732,True,normal
sess-0388,burgesseric,dev-17,172.17.54.93,67.121.32.207,Christmas Island,South Africa,2025-09-10T21:06:22,2025-09-10T21:41:08,2086,231503,271076,129.95014381591562,0,5713.90177787716,0,7.889967118691173,1,0,18997.535903047716,1,password,0.8399543525159967,True,normal
sess-0389,andrewsjeremy,dev-14,172.30.111.159,155.182.174.163,Germany,Andorra,2025-09-01T23:30:41,2025-09-02T00:10:39,2398,1267214,1365935,569.6142618849041,0,6393.286431572973,2,5.26161738817148,0,0,27791.677424510963,1,password,0.7372810913974094,True,normal
sess-0390,nicholsdarlene,dev-43,192.168.23.77,132.165.78.55,Guinea-Bissau,Vanuatu,2025-09-08T15:49:12,2025-09-08T16:33:32,2660,597884,588160,221.11278195488723,0,299.9757990531387,2,5.929260612165842,0,1,25379.446764813063,3,password,0.4965547126806556,True,normal
sess-0391,robertsgina,dev-46,192.168.224.23,33.248.240.230,Lebanon,Cayman Islands,2025-09-14T03:51:54,2025-09-14T04:35:57,2643,812259,717997,271.6598562239879,0,4663.507019287411,2,5.71016672548601,2,0,24975.36545842251,1,password,0.6863440117515964,True,normal
sess-0392,derekmyers,dev-21,192.168.73.196,55.225.94.200,Zambia,Algeria,2025-09-15T15:33:08,2025-09-15T16:07:15,2047,524185,589893,288.1744015632633,0,1301.4832550426552,2,6.3537360023588665,1,0,118888.69560181501,3,password,0.5024611380373143,True,normal
sess-0393,davidsmith,dev-16,192.168.43.149,54.1.170.88,Croatia,Isle of Man,2025-09-16T14:55:11,2025-09-16T15:03:00,469,147875,137560,293.3049040511727,0,2093.7696799092237,1,7.5550784998961005,1,0,150167.814615444,1,password,0.9426242925942512,True,normal
sess-0394,eugenewalker,dev-17,172.21.205.175,131.123.25.19,Thailand,Sao Tome and Principe,2025-09-14T15:11:04,2025-09-14T15:47:54,2210,265190,290338,131.37466063348415,1,512.7741462811126,0,5.0462478689269865,0,1,30534.503543654722,3,password,0.9664051289872574,True,normal
sess-0395,enewman,dev-26,172.24.5.162,95.46.32.168,Zambia,Greenland,2025-09-16T09:28:31,2025-09-16T09:49:24,1253,779139,886614,707.5929768555467,0,529.3745109244596,1,5.24455861296395,0,0,8465.427098768783,3,password,0.7326277851540394,True,normal
sess-0396,emilyyoung,dev-9,172.22.49.35,60.215.98.60,Greenland,Nicaragua,2025-09-07T02:06:49,2025-09-07T02:36:44,1795,127021,143419,79.8991643454039,0,806.4789552836189,0,6.549665367171231,0,0,464.2278409731189,2,password,0.5663491517520327,True,normal
sess-0397,arianadiaz,dev-43,172.21.101.126,79.193.85.95,Solomon Islands,Cyprus,2025-09-04T14:09:18,2025-09-04T14:58:00,2922,171076,188926,64.65639972621491,0,1498.6399693423634,2,5.355862796890709,0,2,13541.533817751642,1,kerberos,0.7742496874123747,True,normal
sess-0398,mary25,dev-42,172.27.122.207,191.149.69.3,Micronesia,Botswana,2025-09-10T22:08:19,2025-09-10T22:30:03,1304,3239911,2803546,2149.9585889570553,1,2408.553292807389,2,6.7683306895479065,0,0,100394.10019823101,2,password,0.8419982449132801,True,normal
sess-0399,wilkinsonmichele,dev-20,10.100.146.185,120.156.152.78,Saint Lucia,Belarus,2025-08-29T06:48:16,2025-08-29T07:20:08,1912,404814,423253,221.36663179916317,0,192.7561566439654,1,5.093794952413274,0,0,36340.008196832816,1,password,0.6702901746495349,False,normal
